Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2022-05-13,144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,146.0395965576172,113990900,AAPL
2022-05-16,145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,144.48098754882812,86643800,AAPL
2022-05-17,148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,148.15408325195312,78336300,AAPL
2022-05-18,146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,139.79534912109375,109742900,AAPL
2022-05-19,139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,136.35060119628906,136095600,AAPL
2022-05-20,139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,136.58885192871094,137426100,AAPL
2022-05-23,137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,142.0686798095703,117726300,AAPL
2022-05-24,140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,139.33868408203125,104132700,AAPL
2022-05-25,138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,139.49752807617188,92482700,AAPL
2022-05-26,137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,142.7338104248047,90601500,AAPL
2022-05-27,145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,148.55117797851562,90978500,AAPL
2022-05-31,149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,147.75698852539062,103718400,AAPL
2022-06-01,149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,147.6279296875,74286600,AAPL
2022-06-02,147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,150.10975646972656,72348100,AAPL
2022-06-03,146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,144.32217407226562,88570300,AAPL
2022-06-06,147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,145.07662963867188,71598400,AAPL
2022-06-07,144.35000610351562,149.0,144.10000610351562,148.7100067138672,147.6279296875,67808200,AAPL
2022-06-08,148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,146.88340759277344,53950200,AAPL
2022-06-09,147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,141.6020965576172,69473000,AAPL
2022-06-10,140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,136.1322021484375,91437900,AAPL
2022-06-13,132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,130.92039489746094,122207100,AAPL
2022-06-14,133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,131.7939910888672,84784300,AAPL
2022-06-15,134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,134.44456481933594,91533000,AAPL
2022-06-16,132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,129.1136474609375,108123900,AAPL
2022-06-17,130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,130.60272216796875,134520300,AAPL
2022-06-21,133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,134.88136291503906,81000500,AAPL
2022-06-22,134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,134.3651580810547,73409200,AAPL
2022-06-23,136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,137.26390075683594,72433800,AAPL
2022-06-24,139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,140.6292266845703,89116800,AAPL
2022-06-27,142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,140.6292266845703,70207900,AAPL
2022-06-28,142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,136.43994140625,67083400,AAPL
2022-06-29,137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,138.21690368652344,66242400,AAPL
2022-06-30,137.25,138.3699951171875,133.77000427246094,136.72000122070312,135.7251739501953,98964500,AAPL
2022-07-01,136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,137.91908264160156,71051600,AAPL
2022-07-05,137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,140.52993774414062,73353800,AAPL
2022-07-06,141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,141.88006591796875,74064300,AAPL
2022-07-07,143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,145.2851104736328,66253700,AAPL
2022-07-08,145.25999450683594,147.5500030517578,145.0,147.0399932861328,145.97007751464844,64547800,AAPL
2022-07-11,145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,143.81585693359375,63141600,AAPL
2022-07-12,145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,144.79867553710938,77588800,AAPL
2022-07-13,142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,144.43138122558594,71185600,AAPL
2022-07-14,144.0800018310547,148.9499969482422,143.25,148.47000122070312,147.38967895507812,78140700,AAPL
2022-07-15,149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,149.0773162841797,76259900,AAPL
2022-07-18,150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,145.9998779296875,81420900,AAPL
2022-07-19,147.9199981689453,151.22999572753906,146.91000366210938,151.0,149.90127563476562,82982400,AAPL
2022-07-20,151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,151.9264373779297,64823400,AAPL
2022-07-21,154.5,155.57000732421875,151.94000244140625,155.35000610351562,154.21963500976562,65086600,AAPL
2022-07-22,155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,152.9687957763672,66675400,AAPL
2022-07-25,154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,151.8370819091797,53623900,AAPL
2022-07-26,152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,150.49693298339844,55138700,AAPL
2022-07-27,152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,155.64913940429688,78620700,AAPL
2022-07-28,156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,156.205078125,81378700,AAPL
2022-07-29,161.24000549316406,163.6300048828125,159.5,162.50999450683594,161.3275146484375,101786900,AAPL
2021-12-31,146.0500030517578,146.69850158691406,144.8520050048828,144.8520050048828,144.8520050048828,18136000,GOOGL
2022-01-03,145.05499267578125,145.8509979248047,143.71299743652344,144.9915008544922,144.9915008544922,28646000,GOOGL
2022-01-04,145.39599609375,146.48500061035156,143.7165069580078,144.39950561523438,144.39950561523438,28400000,GOOGL
2022-01-05,144.4199981689453,144.49949645996094,137.68800354003906,137.77499389648438,137.77499389648438,54618000,GOOGL
2022-01-06,136.99850463867188,139.94000244140625,136.55850219726562,137.74749755859375,137.74749755859375,37348000,GOOGL
2022-01-07,138.14549255371094,138.44850158691406,135.76649475097656,137.01699829101562,137.01699829101562,29760000,GOOGL
2022-01-10,135.0780029296875,138.8195037841797,133.1645050048828,138.66949462890625,138.66949462890625,44408000,GOOGL
2022-01-11,138.0070037841797,140.21600341796875,136.6925048828125,139.73599243164062,139.73599243164062,28730000,GOOGL
2022-01-12,141.14999389648438,142.60800170898438,140.6945037841797,141.4304962158203,141.4304962158203,26108000,GOOGL
2022-01-13,141.5399932861328,142.85000610351562,138.40899658203125,138.58700561523438,138.58700561523438,31436000,GOOGL
2022-01-14,137.07899475097656,140.74200439453125,136.99850463867188,139.48049926757812,139.48049926757812,29662000,GOOGL
2022-01-18,136.1750030517578,137.13150024414062,135.43850708007812,135.9980010986328,135.9980010986328,34872000,GOOGL
2022-01-19,136.52349853515625,137.95950317382812,135.0155029296875,135.1165008544922,135.1165008544922,28648000,GOOGL
2022-01-20,136.25,137.62600708007812,132.96449279785156,133.3074951171875,133.3074951171875,29908000,GOOGL
2022-01-21,132.593505859375,134.86549377441406,130.0865020751953,130.35150146484375,130.35150146484375,55652000,GOOGL
2022-01-24,125.97799682617188,131.2030029296875,124.5,130.8040008544922,130.8040008544922,76622000,GOOGL
2022-01-25,128.74000549316406,129.3990020751953,126.50050354003906,126.93499755859375,126.93499755859375,46960000,GOOGL
2022-01-26,131.11900329589844,133.0,127.14199829101562,129.23300170898438,129.23300170898438,49130000,GOOGL
2022-01-27,131.3040008544922,132.65249633789062,128.9324951171875,129.0050048828125,129.0050048828125,31950000,GOOGL
2022-01-28,129.65899658203125,133.35650634765625,128.48500061035156,133.3509979248047,133.3509979248047,34362000,GOOGL
2022-01-31,134.16200256347656,135.47300720214844,132.20950317382812,135.30349731445312,135.30349731445312,39986000,GOOGL
2022-02-01,137.59449768066406,137.79299926757812,134.36849975585938,137.6439971923828,137.6439971923828,68644000,GOOGL
2022-02-02,151.25,151.54649353027344,145.5225067138672,148.0,148.0,123200000,GOOGL
2022-02-03,145.70550537109375,149.6750030517578,142.66549682617188,143.08999633789062,143.08999633789062,71518000,GOOGL
2022-02-04,143.4445037841797,144.875,140.51499938964844,143.29299926757812,143.29299926757812,57998000,GOOGL
2022-02-07,144.25,144.25,138.89999389648438,139.2010040283203,139.2010040283203,54974000,GOOGL
2022-02-08,139.02650451660156,140.0,137.01400756835938,139.3990020751953,139.3990020751953,54284000,GOOGL
2022-02-09,140.9635009765625,142.52450561523438,140.18699645996094,141.5919952392578,141.5919952392578,40144000,GOOGL
2022-02-10,139.70350646972656,141.4844970703125,137.95700073242188,138.6199951171875,138.6199951171875,39330000,GOOGL
2022-02-11,138.60000610351562,139.156494140625,133.39999389648438,134.28250122070312,134.28250122070312,39958000,GOOGL
2022-02-14,133.25650024414062,136.3000030517578,133.25650024414062,135.5260009765625,135.5260009765625,34302000,GOOGL
2022-02-15,137.57049560546875,138.10850524902344,135.82150268554688,136.60850524902344,136.60850524902344,26680000,GOOGL
2022-02-16,136.64649963378906,138.08599853515625,134.9239959716797,137.73800659179688,137.73800659179688,25022000,GOOGL
2022-02-17,136.2429962158203,137.11349487304688,132.47850036621094,132.53900146484375,132.53900146484375,38950000,GOOGL
2022-02-18,133.4669952392578,134.07000732421875,130.19650268554688,130.4029998779297,130.4029998779297,45620000,GOOGL
2022-02-22,129.83799743652344,132.1804962158203,128.22349548339844,129.81350708007812,129.81350708007812,44990000,GOOGL
2022-02-23,131.64849853515625,132.05099487304688,127.52749633789062,127.58799743652344,127.58799743652344,32786000,GOOGL
2022-02-24,124.95349884033203,133.0,124.95349884033203,132.6909942626953,132.6909942626953,54456000,GOOGL
2022-02-25,133.552001953125,135.27149963378906,131.75149536132812,134.45950317382812,134.45950317382812,36406000,GOOGL
2022-02-28,133.0500030517578,135.75149536132812,132.59249877929688,135.0570068359375,135.0570068359375,38864000,GOOGL
2022-03-01,134.8784942626953,136.2554931640625,133.218505859375,134.06149291992188,134.06149291992188,26496000,GOOGL
2022-03-02,134.6280059814453,135.2624969482422,133.07150268554688,134.57150268554688,134.57150268554688,23520000,GOOGL
2022-03-03,136.00999450683594,136.4394989013672,133.02549743652344,133.89950561523438,133.89950561523438,24604000,GOOGL
2022-03-04,132.92750549316406,133.85150146484375,130.33749389648438,131.906494140625,131.906494140625,30430000,GOOGL
2022-03-07,131.48800659179688,131.73500061035156,126.29499816894531,126.37850189208984,126.37850189208984,45112000,GOOGL
2022-03-08,126.25,131.25,125.67449951171875,127.10449981689453,127.10449981689453,40428000,GOOGL
2022-03-09,131.25,133.73550415039062,129.90049743652344,133.4199981689453,133.4199981689453,37026000,GOOGL
2022-03-10,131.26600646972656,133.27200317382812,130.91250610351562,132.42950439453125,132.42950439453125,27102000,GOOGL
2022-03-11,133.48849487304688,133.79550170898438,129.63150024414062,129.87049865722656,129.87049865722656,31526000,GOOGL
2022-03-14,130.25,130.40899658203125,125.2750015258789,125.95099639892578,125.95099639892578,38812000,GOOGL
2022-03-15,126.97599792480469,129.85450744628906,125.72049713134766,129.197998046875,129.197998046875,30920000,GOOGL
2022-03-16,130.73300170898438,133.33299255371094,128.7344970703125,133.28050231933594,133.28050231933594,35576000,GOOGL
2022-03-17,133.1490020751953,134.08050537109375,132.18499755859375,133.83900451660156,133.83900451660156,28264000,GOOGL
2022-03-18,133.42449951171875,136.24400329589844,132.2584991455078,136.12550354003906,136.12550354003906,44566000,GOOGL
2022-03-21,136.1634979248047,137.0500030517578,134.09249877929688,136.10150146484375,136.10150146484375,26832000,GOOGL
2022-03-22,136.10150146484375,141.0500030517578,136.10150146484375,139.8679962158203,139.8679962158203,35496000,GOOGL
2022-03-23,138.70249938964844,139.5885009765625,137.8350067138672,138.27549743652344,138.27549743652344,25154000,GOOGL
2022-03-24,139.1999969482422,141.61900329589844,137.75050354003906,141.57200622558594,141.57200622558594,26396000,GOOGL
2022-03-25,141.91600036621094,142.03500366210938,139.7375030517578,141.67300415039062,141.67300415039062,24126000,GOOGL
2022-03-28,140.90049743652344,142.00250244140625,139.81149291992188,141.45550537109375,141.45550537109375,35050000,GOOGL
2022-03-29,142.6475067138672,143.7935028076172,142.0384979248047,142.5054931640625,142.5054931640625,34318000,GOOGL
2022-03-30,142.4600067138672,142.7205047607422,141.60000610351562,141.93850708007812,141.93850708007812,19884000,GOOGL
2022-03-31,142.05299377441406,142.10800170898438,139.02450561523438,139.0675048828125,139.0675048828125,37524000,GOOGL
2022-04-01,139.5,140.4709930419922,138.3074951171875,140.15049743652344,140.15049743652344,25942000,GOOGL
2022-04-04,140.35850524902344,143.71200561523438,140.3105010986328,142.97149658203125,142.97149658203125,25942000,GOOGL
2022-04-05,142.86900329589844,142.99049377441406,140.38250732421875,140.59100341796875,140.59100341796875,21418000,GOOGL
2022-04-06,138.75,139.36050415039062,135.51699829101562,136.54800415039062,136.54800415039062,32468000,GOOGL
2022-04-07,136.00999450683594,137.1645050048828,134.2274932861328,135.8885040283203,135.8885040283203,26234000,GOOGL
2022-04-08,135.58349609375,135.6699981689453,132.9654998779297,133.28750610351562,133.28750610351562,25142000,GOOGL
2022-04-11,131.82350158691406,132.09249877929688,128.6685028076172,128.82350158691406,128.82350158691406,36884000,GOOGL
2022-04-12,131.60000610351562,131.60000610351562,126.78900146484375,127.7145004272461,127.7145004272461,32710000,GOOGL
2022-04-13,128.0,130.33399963378906,127.74099731445312,129.8939971923828,129.8939971923828,27928000,GOOGL
2022-04-14,130.47950744628906,130.47950744628906,126.60099792480469,126.7300033569336,126.7300033569336,31598000,GOOGL
2022-04-18,127.0,128.21249389648438,126.18199920654297,127.67649841308594,127.67649841308594,20808000,GOOGL
2022-04-19,127.69149780273438,130.33299255371094,126.99949645996094,130.00900268554688,130.00900268554688,26490000,GOOGL
2022-04-20,130.89199829101562,131.3990020751953,127.5,128.0399932861328,128.0399932861328,31696000,GOOGL
2022-04-21,129.25,130.09849548339844,124.52649688720703,124.81449890136719,124.81449890136719,36446000,GOOGL
2022-04-22,125.0,125.4020004272461,118.92500305175781,119.635498046875,119.635498046875,56884000,GOOGL
2022-04-25,119.10099792480469,123.27749633789062,118.51100158691406,123.0739974975586,123.0739974975586,46128000,GOOGL
2022-04-26,122.29450225830078,122.51000213623047,118.51100158691406,118.6500015258789,118.6500015258789,73054000,GOOGL
2022-04-27,114.46949768066406,117.24199676513672,112.73650360107422,114.29450225830078,114.29450225830078,91820000,GOOGL
2022-04-28,116.41500091552734,119.64949798583984,114.11499786376953,118.52249908447266,118.52249908447266,48884000,GOOGL
2022-04-29,116.7344970703125,117.91999816894531,113.81449890136719,114.1094970703125,114.1094970703125,42676000,GOOGL
2022-05-02,113.40499877929688,116.74549865722656,112.5999984741211,116.58300018310547,116.58300018310547,35534000,GOOGL
2022-05-03,116.43049621582031,118.44200134277344,116.03450012207031,117.33399963378906,117.33399963378906,24968000,GOOGL
2022-05-04,117.03150177001953,122.85449981689453,115.11599731445312,122.26100158691406,122.26100158691406,49916000,GOOGL
2022-05-05,120.2040023803711,121.03900146484375,115.00550079345703,116.50550079345703,116.50550079345703,45840000,GOOGL
2022-05-06,115.18450164794922,117.57150268554688,114.0155029296875,115.74649810791016,115.74649810791016,39710000,GOOGL
2022-05-09,113.25,115.0770034790039,112.00050354003906,112.51100158691406,112.51100158691406,40802000,GOOGL
2022-05-10,115.50749969482422,116.25,112.90049743652344,114.3949966430664,114.3949966430664,39900000,GOOGL
2022-05-11,113.23650360107422,116.364501953125,113.23650360107422,113.60250091552734,113.60250091552734,37534000,GOOGL
2022-05-12,111.37750244140625,114.29499816894531,109.82450103759766,112.84400177001953,112.84400177001953,53836000,GOOGL
2022-05-13,114.53299713134766,117.875,113.6050033569336,116.05049896240234,116.05049896240234,35038000,GOOGL
2022-05-16,114.95549774169922,116.16999816894531,113.8895034790039,114.44499969482422,114.44499969482422,25990000,GOOGL
2022-05-17,116.84049987792969,116.9000015258789,114.87000274658203,116.4729995727539,116.4729995727539,23054000,GOOGL
2022-05-18,115.0,115.4000015258789,111.55549621582031,111.89949798583984,111.89949798583984,35126000,GOOGL
2022-05-19,111.43150329589844,113.01000213623047,110.0,110.38400268554688,110.38400268554688,34144000,GOOGL
2022-05-20,111.95099639892578,112.18350219726562,105.79650115966797,108.90799713134766,108.90799713134766,48962000,GOOGL
2022-05-23,109.5875015258789,112.14749908447266,108.74099731445312,111.48799896240234,111.48799896240234,37184000,GOOGL
2022-05-24,105.77200317382812,106.45850372314453,101.8844985961914,105.97000122070312,105.97000122070312,76780000,GOOGL
2022-05-25,104.9854965209961,106.5,103.85649871826172,105.80500030517578,105.80500030517578,40258000,GOOGL
2022-05-26,105.677001953125,108.64949798583984,105.2249984741211,107.7925033569336,107.7925033569336,37948000,GOOGL
2022-05-27,109.48300170898438,112.31800079345703,109.13849639892578,112.31649780273438,112.31649780273438,37914000,GOOGL
2022-05-31,112.74649810791016,115.73500061035156,112.07849884033203,113.76200103759766,113.76200103759766,50012000,GOOGL
2022-06-01,114.8550033569336,117.10150146484375,113.25,113.89199829101562,113.89199829101562,36606000,GOOGL
2022-06-02,114.0,117.89949798583984,112.94650268554688,117.62249755859375,117.62249755859375,37992000,GOOGL
